sample_number,start_x,start_y,start_yaw,final_x,final_y,final_yaw
21,3.9558416942992736,4.0528649665055418,0.64603080848319694,0.48890575529622637,2.4019038034434379,1.4066928775111214
22,-2.5046213771949786,-3.1564528247340506,6.0428872022690667,-3.3560036267724103,0.082928187421968502,4.2133904656385592
23,-3.1845149638563841,-4.3359350896368483,1.2743586366171746,-3.8348770572822719,3.3966448296076397,1.4392393664569176
24,-0.027974630088679397,1.2323617957796102,2.8229869377456618,-2.6402937097972901,0.069415994682194615,1.5060769268245084
25,-1.7692337789641623,-3.5464882418466157,5.5569666264073323,1.0697749072171669,3.1858993298329388,1.7647172613443136
26,-1.2575440824278861,-3.484842233997786,5.2961167642875546,-4.2314020405960502,1.5514471779004069,4.1186760035254721
27,-4.1838840817818435,-1.3957685043174828,5.574991703780201,2.404996678097473,4.4145017226168868,6.2066593749216343
28,-4.4131682893109598,-4.370736181090507,1.5851695801907524,3.2057169844993574,-4.5306709243240642,4.6153460375170559
29,-1.6781854403061858,-2.970132944793237,5.3888064618513125,-2.1995425212473876,0.29347712597563724,0.15011494511286416
30,4.2595238913932558,1.8763140460238636,2.935974794169367,-3.1818462128669389,-2.8882474859291527,2.8592486044318801
31,-0.25306643866646006,-1.4810815155958901,0.64362971991248508,-4.4344628349591577,2.3620330414196431,3.2854872015059362
32,-4.0743965496212331,4.3706177396040289,0.90051674769614665,-3.5330434429694071,1.2738621945752859,1.6374815142590111
33,-3.8476489494269996,-4.3939638220671693,5.4005569010073771,2.3720844598170423,-1.8120658475742002,3.9963880613821887
34,-1.4503887823917596,-2.7625042301498768,1.2356292464026823,-3.5481218559964258,-3.9942792376496783,5.0042715062651748
35,2.1271202221967886,2.7080775377968545,0.10776786266188962,3.902564077969048,0.79002197101408012,0.51538572302369345
36,-3.575759210401086,4.3338562574196065,3.649495827953805,-0.45719594390353802,1.8471812925531514,4.9041340823595041
37,-3.4204690156131576,4.4709121113234112,2.6460092052904534,-1.5076256707319557,0.30409244497676369,6.0156644417133291
38,1.827158897094856,3.1294836871370855,5.2064552161459519,4.6004188512523072,-3.8192009595655705,1.682058195296839
39,0.063429818666394411,4.2587593171993774,4.3486316277651591,-4.5271939440445657,0.13480429268759409,5.8637634910467114
40,-1.5249933753213671,-4.2743214722878431,3.9366048083796836,-3.4998399107771236,4.5913639939463007,5.536660371780731
41,1.9626061827810659,3.8262388959827529,4.4797520028647595,-2.0821234462072669,-0.077359583253544528,3.1883972608544671
42,-0.85680159163813574,4.581133951336275,1.5980624845710485,-1.3666329130114798,-0.0087104878191208712,2.2451376088816426
43,4.0123511006815384,1.3178240726230595,4.9725619306622137,-3.8462094126395208,-0.86146853526271272,5.6463385352081099
44,-0.83174404151991066,0.32919885611032296,2.880425816498537,4.0855116512439622,1.3510955378782752,0.23816125430184623
45,-4.1196576353250522,-2.3254441735727873,4.6219668239638763,1.5299214427019203,-2.8041907524784149,4.8507252486462065
46,-3.4438492248178552,0.88114381948092735,1.7661704460209775,-3.5797612918036514,-4.2044242842406536,4.099263412906347
47,-0.13411693937283786,2.5448401621205043,2.1384205676917594,-2.2864667439226869,-0.58928223163008031,3.1884644565878886
48,0.45845437720228777,0.030950466422952516,1.4524345192820936,1.0448155517853595,1.2781785770022154,1.8419325374872779
49,-4.3453597439079337,-3.504052550637474,0.36960043935002318,-4.0645552244279788,-1.3837108319607827,0.17235527985330787
50,-4.4751949695546251,3.6838408805972165,1.9137376147375451,3.2458717855802757,-0.88924099599806183,0.027992857959345033
51,-4.1769585208403139,-3.0615356341921993,2.762552048242874,-2.5142329286317167,-4.262197953865849,0.99089356471977452
52,-2.7311597759299122,-2.9508068221495898,1.4314283752969132,-2.1257231470661706,0.43449818212305935,5.6384378090892451
53,-1.6746750411291278,-4.4299380475397729,2.0938111494227778,4.5569344962257183,-1.2863227661460197,5.8752911966669883
54,0.21887015369411511,1.9083843637066575,0.5242583957181014,3.9568127420759946,-1.6788833855977945,4.1798721729537327
55,2.0848185787534392,-1.9546146611631654,1.3955887054007661,0.68082870432510045,1.5229475235939871,3.7283415378385416
56,-3.6712003760158565,0.27039833096956833,0.99765717278148414,-0.70795186334385551,3.5526322292671573,5.2413588989650002
57,-4.0962489410870253,0.56854182199506642,2.9495713648811717,3.8594315461758342,-4.424188893528771,3.0747094801688615
58,-4.3317930101087381,2.2655272516675833,1.2817095211796343,-3.7589188964845874,4.1825937694685233,0.84453478385150149
59,-1.7141542944410726,-3.1213899783115293,5.7595468922559672,3.1721929888588392,3.6992859966760996,3.7190023335529587
60,2.8550640664137337,4.1246449324060919,5.1783598271074638,-3.384668544904966,1.5644582683493846,0.28630399995641348
61,4.4842788522219124,-2.0100914315690832,5.752643539874259,1.8403226312288989,2.1020140384405899,1.8773926946922581
62,3.2371642031467243,-0.552467256013359,2.3907955685767504,-0.4741163240686328,2.3686648085414834,1.8084412173628375
63,2.3831711774361599,2.6103479865474633,2.1753253260034344,-2.6717101998891057,-4.0058353000880489,5.5115888529519843
64,-0.59802446141410215,-0.85326433654782097,2.5421756097547976,-2.1575251821290022,0.031769151149180885,5.3890313518952579
65,-3.1597789885295615,3.506138384154923,4.9412826609712495,4.386237951924409,1.2335984266806053,1.9184246525782598
66,3.593088861021057,-0.010661597148712509,4.2523246238387813,0.46684814835104582,2.204250875023205,5.915945637295362
67,-3.9936871220358148,-1.9681464678320095,4.6996130513401955,-1.1314856205479815,-0.067921578112305703,1.5687121667978965
68,-1.2854715620176527,3.9538566229794334,0.21493744169554882,-3.5607935965835558,0.11397894355722116,4.9977627543149348
69,0.48409019622769112,4.5388778647894625,1.7277413981968208,4.0888122949164352,-1.4298381195461616,4.3455486219608108
70,-0.26165001222399553,3.9396699721479411,4.7070451771920458,-0.69070609496386837,-4.3542946995113683,0.033377788775827449
71,-1.3640947971189377,0.12858794562567422,3.7437944102104863,-4.4703154446670919,-0.1417719785238436,5.8711633154559069
72,4.3673711434933953,-0.9196767412962199,1.8093729217593526,-1.9716229266281546,-3.0515184215733782,4.3964855616376841
73,1.971418038758781,4.2030159691709059,0.64897160694047606,-0.079782147800916192,3.1957406890504689,6.1133202185808129
74,4.0323739316745968,-4.2574174160245368,3.1591115270521999,-3.1246590465319835,4.5314134688807233,3.4075454325378804
75,4.1163637708288086,-2.9224175190138171,4.4411722030199501,0.19077792611388311,-4.4724046824720016,5.9847929412148329
76,-2.3637657550894464,-3.8489636032186492,2.7484512755509929,0.35946221181439864,3.8768719576396187,5.4777268234221044
77,-1.4397088947759986,-3.6864310431182137,4.869244621798928,0.34070741972963692,0.29589857937375363,3.1810366302627839
78,-0.33034988667292708,4.5650098399036985,3.2303052971555428,1.2875948446109797,4.2420522478777549,5.8436283799501521
79,1.6229424752650363,-4.5669910894396981,2.8885301523240021,-1.7340449676422431,-3.9286522996184123,5.5060709977563933
80,2.1313804973195083,3.157251432016249,4.5356899282649694,-0.46334344096123559,3.2907514069122659,2.3648859833122979
81,-1.7331190965823371,-0.032394296589075111,1.4284462843698107,-2.3922259410825921,4.0705800367342491,3.9212861658270839
82,-3.7021486429526798,2.7739290570219719,4.1058034598428295,0.38952395629464043,1.4985551830085653,5.6457313694260405
83,-3.7469736167151044,3.3225014316611166,5.3518297989925152,-0.47691792905549146,0.080081645111695465,5.4314466665624073
84,-3.0883532077649098,3.3889814278987487,4.062483217943516,-0.28976919053134242,3.4542154984451212,2.0567539294600179
85,-2.2721950290773965,-2.9161673757859132,6.2594502660344107,-2.6744452394066789,4.1629176182892493,2.6995878501922679
86,1.0946023498341582,2.6900258621208106,4.1205750662802085,-2.2083566892291753,3.5940919742942619,5.4570025150609993
87,-1.6286109890500224,-0.1186181761725198,4.0205744921042772,-3.66321955717929,0.31609246505869049,6.202429637501937
88,2.4635345736432823,3.1152614802654455,6.0196849133358228,-0.44987420126632482,0.4988503169268057,0.81189934175048994
89,-2.1541772992645223,0.50505912919134666,0.76563528231749833,4.2747450045283077,4.2141974013996215,2.8541757500584275
90,-4.2067787088931388,-1.1409029117556924,0.87246784141504841,-3.7309009344652955,4.1269617221580184,0.75189307235865321
91,-3.1396147312643006,-0.60719137352695629,1.5856405377112286,2.0068382867708312,2.9578677158377387,5.9408023001768067
92,-4.1303067823718287,-1.6273056121056872,0.91214296435283748,4.3998801571770976,-1.8668535710375957,5.3378300337315014
93,3.993580256318479,-3.714090780502779,1.304870002710496,-2.1669603535426587,3.9200553568251273,1.346457505559665
94,-2.2678705721445658,-3.9426594271585857,5.0753597271825264,-1.2705397744127565,-4.0775410863093695,4.4956186709400958
95,-3.4624867762596532,-4.5481233088332491,0.0089971093667691772,-3.6369785563665635,2.614722024772707,0.69385613910264665
96,-4.0293213942315189,4.3490189308394704,6.2765978735962342,-3.8437022668689744,-3.2349862998284218,3.464579733724424
97,-3.9142945188071754,-4.051254138217609,5.8230344052623328,3.4771109369040172,-1.564417672098485,3.8687937893248772
98,-0.4175112792339668,-4.2961824971019036,4.582238386142202,1.206202067158376,2.6242438295267512,4.9075389126024156
99,3.177225679593068,-0.88318846266697371,4.6516768253804361,0.78721419636292733,4.0671564396409217,1.2714155300039398
100,1.5861914551938625,-3.3195750982154184,6.1440885892147046,4.4163392911699386,1.1945367963461422,3.3139818596248167
